"stn","Cruise","CTD","depth_m","Month","Day","Year","LatitudeDegN","LongitudeDegE","AmpliconTotal","Trichodesmium","UCYN_A","UCYN_BC","Other_Cyano","MG1","Other_GammaProt","C3a","C1d","DeltaProt","AlphaProt","Bradyrhizobium","VNF_methylomo.9999s","Other","MetaTotal","Trichodesmium.1","UCYN_A.1","UCYN_BC.1","Other_Cyano.1","MG1.1","Other_GammaProt.1","C3a.1","C1d.1","DeltaProt.1","AlphaProt.1","Bradyrhizobium.1","VNF_methylomo.9999s.1","Other.1"
"AE008","AE1319",1,1,8,26,2013,55.00382,-48.99808,54,0,16,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AE041","AE1319",1,1,8,27,2013,52.99602,-45.99518,143,0,76,0,0,0,0,0,0,0,0,0,0,67,63,0,0,0,0,0,63,0,0,0,0,0,0,0
"AE044","AE1319",1,25,8,27,2013,52.99602,-45.99518,649,0,0,0,0,0,0,636,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AE082","AE1319",1,5,8,28,2013,50.99985,-43.00052,81874,36,80960,0,0,0,0,0,0,0,0,0,0,878,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AE084","AE1319",1,25,8,28,2013,50.99985,-43.00052,1127,0,1127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AE105","AE1319",1,5,8,29,2013,49.00172,-40.00282,37030,0,37030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AE138","AE1319",1,5,8,30,2013,47.00085,-42.50217,67648,0,67507,0,141,0,0,0,0,0,0,0,0,0,3528,0,3024,0,504,0,0,0,0,0,0,0,0,0
"AE192","AE1319",1,5,8,31,2013,44.99328,-45.00243,13929,0,13929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AE225","AE1319",1,5,9,1,2013,43.00168,-47.49853,114347,0,114347,0,0,0,0,0,0,0,0,0,0,0,126,0,126,0,0,0,0,0,0,0,0,0,0,0
"AE227","AE1319",1,25,9,1,2013,43.00168,-47.49853,67262,0,67205,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AE247","AE1319",1,5,9,2,2013,41.00175,-50.0005,104,6,98,0,0,0,0,0,0,0,0,0,0,0,252,0,126,0,63,0,0,0,0,0,0,0,63,0
"AE269","AE1319",1,5,9,3,2013,39.00072,-52.50055,47,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AE303","AE1319",1,5,9,4,2013,37.00452,-55.00183,32,4,28,0,0,0,0,0,0,0,0,0,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,63
"AE325","AE1319",1,5,9,5,2013,35.00062,-57.5049,531,531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AE424","AE1319",1,5,9,9,2013,31.66803,-64.17153,189,0,157,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AMT_001","AMT28",1,7,9,25,2018,49.6381,-5.5016,3753,315,2686,154,106,246,246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AMT_003","AMT28",1,7,9,26,2018,48.46938,-8.83655,1018,73,733,44,36,88,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AMT_005","AMT28",1,7,9,26,2018,47.90123,-10.3814,367,46,241,20,8,38,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AMT_007","AMT28",1,7,9,27,2018,46.02908,-12.73252,101,14,82,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AMT_011","AMT28",1,7,9,28,2018,42.96703,-15.21307,3180,350,2429,193,31,52,125,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
"AMT_013","AMT28",1,7,9,28,2018,41.9084,-16.0483,38503,18,33849,4,0,4632,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
"AMT_015","AMT28",1,7,9,29,2018,39.71933,-17.71615,4474,0,4375,0,0,99,0,0,0,0,0,0,0,0,24,0,18,0,1,0,0,0,0,0,0,0,0,5
"AMT_017","AMT28",1,7,9,29,2018,38.49585,-18.62668,22099,23,18039,0,0,4020,0,0,0,0,0,0,17,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
"AMT_019","AMT28",1,7,9,30,2018,36.41392,-20.12145,47684,22,41254,0,85,6180,7,0,0,0,0,0,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AMT_021","AMT28",1,7,9,30,2018,35.28273,-20.92343,56033,0,27268,0,0,24147,0,2861,578,0,0,0,81,1098,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AMT_023","AMT28",1,7,10,1,2018,33.04688,-22.1368,59632,0,40409,0,0,19223,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,1
"AMT_025","AMT28",1,7,10,1,2018,31.85743,-22.71018,3407,552,1614,0,0,1223,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AMT_027","AMT28",1,7,10,2,2018,29.48832,-23.93245,72872,10470,35882,0,0,25072,0,0,0,0,0,0,1448,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
"AMT_029","AMT28",1,7,10,2,2018,28.60907,-24.36085,57983,8981,33088,0,0,15914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AMT_031","AMT28",1,7,10,3,2018,26.20377,-25.52105,17174,5741,9389,0,0,2044,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3
"AMT_033","AMT28",1,7,10,3,2018,25.17897,-26.00587,9391,2196,4975,0,0,2220,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
"AMT_035","AMT28",1,7,10,4,2018,22.59967,-27.21345,45160,18652,25176,42,32,1253,0,0,0,0,0,0,0,5,3,0,3,0,0,0,0,0,0,0,0,0,0,0
"AMT_037","AMT28",1,7,10,4,2018,21.44625,-27.74027,10256,4341,5460,0,0,455,0,0,0,0,0,0,0,0,8,2,4,0,2,0,0,0,0,0,0,0,0,0
"AMT_039","AMT28",1,7,10,5,2018,19.07777,-28.81673,17195,3829,11981,171,0,1214,0,0,0,0,0,0,0,0,6,0,4,0,1,1,0,0,0,0,0,0,0,0
"AMT_041","AMT28",1,7,10,5,2018,17.74185,-28.92988,59580,6709,39771,843,0,12079,0,0,0,0,0,0,178,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3
"AMT_043","AMT28",1,7,10,6,2018,15.07608,-28.61265,82167,22258,49037,472,0,8212,0,2075,2,0,0,0,0,111,2,0,2,0,0,0,0,0,0,0,0,0,0,0
"AMT_045","AMT28",1,7,10,6,2018,13.81177,-28.29377,89387,27667,41658,1488,0,18427,11,0,0,0,0,0,50,86,3,2,1,0,0,0,0,0,0,0,0,0,0,0
"AMT_047","AMT28",1,7,10,7,2018,11.44702,-27.70903,15466,12596,1679,24,5,803,0,260,0,0,0,0,28,71,54,49,0,0,0,0,0,0,0,0,0,0,0,5
"AMT_049","AMT28",1,7,10,7,2018,10.06433,-27.28305,16351,13816,11,0,0,2243,0,265,0,0,0,0,0,16,2,2,0,0,0,0,0,0,0,0,0,0,0,0
"AMT_051","AMT28",1,7,10,8,2018,7.471267,-26.65008,56859,50297,45,0,0,5917,0,75,0,0,0,0,0,525,10,10,0,0,0,0,0,0,0,0,0,0,0,0
"AMT_053","AMT28",1,7,10,8,2018,6.25555,-26.38115,19521,15588,113,0,0,3811,0,0,0,0,0,0,0,9,3,3,0,0,0,0,0,0,0,0,0,0,0,0
"AMT_055","AMT28",1,7,10,9,2018,3.80775,-25.8358,50255,36184,26,0,0,13709,0,0,0,0,0,0,56,280,2,1,0,0,0,0,0,0,0,0,0,0,0,1
"AMT_057","AMT28",1,7,10,10,2018,0.00173333,-24.99303,1945,260,1243,113,66,166,83,7,0,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,1
"AMT_059","AMT28",1,7,10,10,2018,-1.150417,-24.98205,89,0,84,0,0,0,5,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2
"AMT_061","AMT28",1,7,10,11,2018,-3.689,-24.97953,47015,3,225,0,0,33829,13,0,11338,0,0,0,1607,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4
"AMT_063","AMT28",1,7,10,11,2018,-4.9847,-24.9729,65691,13533,91,0,0,25196,2,14808,9087,2964,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
"AMT_065","AMT28",1,7,10,12,2018,-7.548567,-24.95865,65601,42,181,7,0,23194,10,29963,0,0,0,0,0,12204,20,0,0,0,0,0,0,0,0,0,0,0,0,20
"AMT_067","AMT28",1,7,10,12,2018,-8.7627,-24.94813,31273,0,39,0,0,26686,0,4546,0,0,0,0,0,2,8,0,0,0,0,0,0,0,0,0,0,0,0,8
"AMT_069","AMT28",1,7,10,13,2018,-11.26175,-24.93932,7017,7,9,0,0,1830,379,1489,2123,535,183,0,14,448,9,0,0,0,0,0,0,0,1,0,0,0,2,6
"AMT_071","AMT28",1,7,10,13,2018,-12.10247,-24.92812,74933,34,149,14,7,35980,16,14480,24045,0,0,0,61,147,3,0,0,0,0,0,0,0,0,0,0,0,0,3
"AMT_073","AMT28",1,7,10,14,2018,-14.77873,-24.98592,17470,9798,50,0,0,6829,0,0,0,0,0,0,0,793,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AMT_075","AMT28",1,7,10,14,2018,-16.03242,-25.02357,53911,18615,92,0,0,35204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AMT_077","AMT28",1,7,10,15,2018,-18.33902,-25.08715,383,0,4,0,0,379,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
"AMT_079","AMT28",1,7,10,16,2018,-20.38028,-25.05915,33851,0,132,0,486,31366,0,0,0,0,0,0,0,1867,1,0,0,0,0,0,0,0,0,0,0,0,0,1
"AMT_081","AMT28",1,7,10,16,2018,-21.60943,-25.0483,58566,15,33085,0,33,25408,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AMT_083","AMT28",1,7,10,17,2018,-24.00002,-24.99997,85127,9,72957,31,0,12130,0,0,0,0,0,0,0,0,20,0,16,0,3,0,0,0,0,0,0,0,1,0
"AMT_085","AMT28",1,7,10,17,2018,-24.9059,-25.90328,4875,0,4567,10,0,298,0,0,0,0,0,0,0,0,20,0,17,1,2,0,0,0,0,0,0,0,0,0
"AMT_087","AMT28",1,7,10,18,2018,-26.65535,-27.65535,18276,287,17270,0,0,714,0,5,0,0,0,0,0,0,13,0,8,0,3,0,1,0,0,0,0,0,0,1
"AMT_089","AMT28",1,7,10,18,2018,-27.41077,-28.41077,38801,7,36274,0,0,2520,0,0,0,0,0,0,0,0,11,0,6,0,3,0,0,0,0,0,0,0,0,2
"AMT_091","AMT28",1,7,10,19,2018,-29.12758,-30.22348,62846,0,58679,0,0,1700,443,0,2,0,0,0,0,2022,10,0,9,0,1,0,0,0,0,0,0,0,0,0
"AMT_093","AMT28",1,7,10,19,2018,-30.00592,-31.14972,41281,4838,32603,0,0,3840,0,0,0,0,0,0,0,0,26,1,17,0,7,0,0,0,0,0,0,0,0,1
"AMT_095","AMT28",1,7,10,20,2018,-31.61432,-32.88758,51093,2020,47369,0,0,1704,0,0,0,0,0,0,0,0,7,0,7,0,0,0,0,0,0,0,0,0,0,0
"AMT_097","AMT28",1,7,10,20,2018,-32.37532,-33.67477,8542,0,8230,0,17,295,0,0,0,0,0,0,0,0,14,0,8,2,4,0,0,0,0,0,0,0,0,0
"AMT_099","AMT28",1,7,10,21,2018,-33.8291,-35.26642,11072,0,10125,0,0,0,0,0,0,0,0,0,0,947,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AMT_101","AMT28",1,7,10,21,2018,-34.58055,-36.09143,3921,420,2925,147,49,167,213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AMT_103","AMT28",1,7,10,22,2018,-36.16715,-37.86633,376,73,254,10,0,23,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AMT_105","AMT28",1,7,10,22,2018,-37.01208,-38.8346,4720,398,3441,181,106,362,171,0,0,0,0,28,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AMT_107","AMT28",1,7,10,23,2018,-38.5839,-40.6542,15853,75,444,35,14,122,34,0,5500,9183,0,0,0,446,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AMT_109","AMT28",1,7,10,23,2018,-39.2097,-41.4751,759,65,570,35,21,46,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AMT_111","AMT28",1,7,10,24,2018,-40.52025,-43.0821,676,0,270,29,3,17,21,0,0,0,0,0,0,336,1,0,0,0,0,0,0,0,0,0,0,0,0,1
"AMT_113","AMT28",1,7,10,24,2018,-41.3708,-44.01415,2394,70,1078,0,24,101,48,0,0,0,0,0,0,1073,1,0,0,0,0,0,0,0,0,0,0,0,0,1
"AMT_115","AMT28",1,7,10,25,2018,-43.004667,-45.982133,3398,0,14,0,0,2021,0,830,330,0,203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AMT_117","AMT28",1,7,10,25,2018,-43.7905,-46.95522,54682,6,79,0,0,10153,8,15807,12304,110,4317,0,0,11898,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AMT_119","AMT28",1,7,10,26,2018,-45.2974,-48.89598,2871,794,1590,0,74,304,92,0,8,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AMT_121","AMT28",1,7,10,26,2018,-46.01753,-49.87232,1646,202,1063,113,83,108,72,0,0,0,0,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,2
"AMT_123","AMT28",1,7,10,27,2018,-47.56533,-51.77403,36050,25,170,0,4,122,29999,5730,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
"AMT_125","AMT28",1,7,10,27,2018,-48.19853,-52.69225,1438,137,998,55,24,115,98,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BV023","BVAL46",1,4,9,29,2011,33.664,-64.17,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BV061","BVAL46",1,6,9,29,2011,35.665,-64.168,322,289,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BV152","BVAL46",1,8,10,1,2011,39.453,-64.148,1294,462,534,0,99,48,69,82,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
"BV195","BVAL46",1,3,10,5,2011,31.665,-64.167,66,22,41,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BV249","BVAL46",1,4,10,6,2011,29.669,-64.465,1412,1251,146,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BV306","BVAL46",1,4,10,9,2011,27.668,-64.768,2513,1192,0,0,855,82,248,0,0,0,0,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BV344","BVAL46",1,4,10,10,2011,25.671,-65.069,245,226,0,0,0,0,13,0,0,0,0,6,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"BV382","BVAL46",1,3,10,11,2011,23.67,-65.366,841,0,0,0,0,397,34,0,410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BV420","BVAL46",1,3,10,12,2011,21.668,-65.665,138,0,0,0,0,0,138,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
"BV474","BVAL46",1,3,10,12,2011,20.666,-65.816,25028,15641,47,0,0,8976,0,0,55,0,0,179,0,130,1,0,0,0,0,0,0,0,0,0,0,0,0,1
"BV512","BVAL46",1,4,10,13,2011,19.667,-65.967,22501,9486,64,4,1258,11567,61,0,0,0,0,35,0,26,1,0,0,0,0,0,0,0,0,0,0,0,0,1
"C132020_001","C13.5",0,7,3,21,2020,-34.36867,17.3055,187475,79,0,0,0,26348,129059,21371,27,10501,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C132020_002","C13.5",0,7,3,22,2020,-35.32067,14.85583,65429,39,11,0,0,13083,45052,4569,276,1141,0,0,1042,216,2,0,0,0,0,0,0,1,0,0,0,0,0,1
"C132020_003","C13.5",0,7,3,22,2020,-35.64762,14.01308,23514,800,0,34,0,1666,18319,2015,0,8,0,0,158,514,2,0,0,0,0,0,0,0,0,0,0,0,0,2
"C132020_004","C13.5",0,7,3,22,2020,-35.7863,13.6558,33535,1668,0,0,0,2179,25664,2212,0,1072,0,0,740,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
"C132020_005","C13.5",0,7,3,22,2020,-36.22417,12.80533,4215,0,0,0,0,22,3708,149,132,172,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C132020_006","C13.5",0,7,3,22,2020,-36.46283,12.41267,292710,48437,0,0,0,3256,195381,34149,0,11339,0,0,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C132020_007","C13.5",0,7,3,22,2020,-37.82229,10.266,22408,2465,0,0,0,2253,16344,95,0,1251,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
"C132020_008","C13.5",0,7,3,23,2020,-38.41403,9.24016,19701,34,0,0,0,2587,14166,2645,13,0,0,0,256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C132020_009","C13.5",0,7,3,23,2020,-38.94215,7.984143,10268,188,68,0,0,0,5842,4170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C132020_010","C13.5",0,7,3,23,2020,-39.12041,7.560513,228581,194819,0,0,0,1255,17189,9422,642,46,0,0,5208,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
"C132020_011","C13.5",0,7,3,23,2020,-39.26295,7.215978,27335,20072,0,0,0,2029,2740,301,554,1496,0,0,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C132020_012","C13.5",0,7,3,24,2020,-40.23633,4.866017,41541,36439,0,0,0,786,4160,0,0,156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C132020_014","C13.5",0,7,3,24,2020,-41.0046,3.001183,184669,40,99123,0,0,17,83469,0,0,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C132020_015","C13.5",0,7,3,24,2020,-41.49717,2.998983,2684,75,36,8,0,329,197,1977,0,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C132020_017","C13.5",0,7,3,25,2020,-39.97417,2.44605,2511,13,0,0,0,224,2274,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2
"C132020_018","C13.5",0,7,3,25,2020,-39.40647,2.372307,102746,10004,2245,92,0,41751,22296,15215,7,115,0,0,42,10979,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C132020_019","C13.5",0,7,3,25,2020,-38.803,2.244332,12927,0,0,0,0,1484,10369,0,0,157,0,0,0,917,2,0,0,0,0,0,0,0,0,0,0,0,0,2
"C132020_020","C13.5",0,7,3,25,2020,-38.45045,2.116122,25685,269,0,0,0,2753,21390,120,0,0,0,0,1153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C132020_021","C13.5",0,7,3,25,2020,-38.09468,1.958633,43845,971,167,48,0,8643,34003,0,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C132020_022","C13.5",0,7,3,25,2020,-37.58908,1.643298,62126,52,0,0,0,11842,48133,0,2099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C132020_023","C13.5",0,7,3,25,2020,-37.31195,1.386663,372160,831,140,0,0,23216,344925,3041,4,0,0,0,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
"C132020_024","C13.5",0,7,3,25,2020,-36.99968,1.001322,36356,33,4,0,0,3889,30901,43,0,1486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C132020_025","C13.5",0,7,3,26,2020,-36.29823,0.9991633,61052,0,0,0,0,15738,40127,718,335,0,0,0,4134,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2
"C132020_026","C13.5",0,7,3,26,2020,-36.014,1.0081,53520,26,0,0,0,16486,30713,4374,0,40,0,0,1881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C132020_027","C13.5",0,7,3,26,2020,-35.5002,0.997005,12760,21,0,0,0,371,8729,0,0,2940,0,0,699,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
"C132020_028","C13.5",0,7,3,26,2020,-35.1635,1.00101,270428,89,0,0,0,48836,192820,8775,11838,8070,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
"C132020_029","C13.5",0,7,3,27,2020,-33.9346,1.030328,30660,16893,0,0,0,6393,4687,1847,0,649,9,0,182,0,9,1,0,0,0,0,0,0,0,0,0,0,0,8
"C132020_030","C13.5",0,7,3,27,2020,-32.99987,1.000608,57354,17018,9,8,0,27154,8190,3085,1773,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C132020_031","C13.5",0,7,3,27,2020,-32.40335,1.000233,32305,68,0,0,0,21220,7852,0,532,671,0,0,1742,220,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C132020_032","C13.5",0,7,3,27,2020,-32.00047,0.9981517,60451,15434,95,0,0,26852,11795,1797,4026,452,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3
"C132020_033","C13.5",0,7,3,28,2020,-31.116,-0.3914617,46028,16197,0,0,10,22489,5054,287,1972,19,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3
"C132020_034","C13.5",0,7,3,28,2020,-30.47591,-1.386365,37370,346,0,0,6,21221,13109,2537,0,0,0,0,151,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2
"C132020_035","C13.5",0,7,3,28,2020,-30.02043,-2.093952,26586,4866,0,0,0,12611,6569,10,2082,0,0,0,448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C132020_036","C13.5",0,7,3,28,2020,-29.61326,-2.722118,39184,87,0,0,0,28314,9795,0,0,48,0,0,940,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
"C132020_037","C13.5",0,7,3,28,2020,-29.39834,-3.052585,54813,10579,6,0,9,36197,7784,0,0,238,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
"C132020_038","C13.5",0,7,3,29,2020,-28.10518,-5.027408,228798,39450,0,0,61,153330,24580,5485,0,0,0,0,5892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C132020_039","C13.5",0,7,3,29,2020,-27.75355,-5.560483,30426,819,9471,0,0,14677,3898,0,692,628,0,0,241,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2
"C132020_040","C13.5",0,7,3,29,2020,-27.492,-5.955187,46758,9720,11112,0,0,16776,6759,5,0,2179,0,0,207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C132020_041","C13.5",0,7,3,29,2020,-27.0071,-6.686573,126,0,94,0,0,22,8,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C132020_042","C13.5",0,7,3,29,2020,-26.75654,-7.061825,37676,11834,10330,0,0,12641,2602,0,232,6,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C132020_043","C13.5",0,7,3,29,2020,-26.49842,-7.449442,32261,7560,6364,0,0,13489,3666,360,697,0,0,0,125,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3
"C132020_044","C13.5",0,7,3,30,2020,-25.08047,-9.558135,37140,3967,16311,0,0,10392,4946,42,814,130,0,0,538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C132020_045","C13.5",0,7,3,30,2020,-24.98887,-9.692302,35397,515,19460,0,0,11341,3387,22,648,0,0,0,24,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0
"C132020_046","C13.5",0,7,3,30,2020,-24.72415,-10.06707,30255,7299,15273,0,0,6411,927,0,194,135,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C132020_047","C13.5",0,7,3,30,2020,-24.57919,-10.22699,40755,773,14025,0,0,19184,5286,143,1275,0,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C132020_048","C13.5",0,7,3,30,2020,-24.41115,-10.41194,34597,545,10721,0,0,17571,3670,772,1166,77,0,0,75,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
"C132020_049","C13.5",0,7,3,30,2020,-24.21385,-10.62717,2673,0,1155,0,0,1310,186,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C132020_050","C13.5",0,7,3,30,2020,-24.10432,-10.7479,32398,1202,15348,13,6,13809,1457,0,181,156,0,0,226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C132020_051","C13.5",0,7,3,30,2020,-23.94651,-10.92468,31927,2355,17326,0,0,10866,1254,0,26,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C132020_052","C13.5",0,7,3,30,2020,-23.65192,-11.24329,34551,0,6196,57,0,24148,3907,0,36,57,0,0,150,0,3,0,0,0,0,1,0,0,0,0,0,0,0,2
"C132020_053","C13.5",0,7,3,30,2020,-23.35313,-11.57022,83229,259,38315,23,0,31828,9158,0,3621,0,0,0,25,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
"C132020_054","C13.5",0,7,3,31,2020,-21.57442,-13.4954,31269,17,6791,6,0,17169,6355,310,415,0,0,0,121,85,2,0,0,0,0,0,1,0,0,0,0,0,0,1
"C132020_055","C13.5",0,7,3,31,2020,-21.43249,-13.6469,28999,111,2055,0,0,20427,5095,0,601,128,0,0,272,310,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C132020_056","C13.5",0,7,3,31,2020,-21.22805,-13.86637,21519,392,2909,0,0,12609,4310,0,1299,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
"C132020_057","C13.5",0,7,3,31,2020,-21.11962,-13.98298,31204,10,854,0,0,18641,5828,0,918,4559,0,0,394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C132020_058","C13.5",0,7,3,31,2020,-20.9985,-14.11098,17675,13,635,0,0,10540,5989,0,130,0,0,0,368,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
"C132020_059","C13.5",0,7,3,31,2020,-20.82765,-14.29807,35245,40,7733,50,0,21779,5622,0,21,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,1
"C132020_060","C13.5",0,7,3,31,2020,-20.69699,-14.4414,33739,424,7324,47,14,21717,3815,0,0,363,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C132020_061","C13.5",0,7,3,31,2020,-20.53968,-14.61482,33058,42,7995,0,0,20447,3827,0,253,403,0,0,91,0,2,0,0,0,0,0,1,0,0,0,0,0,0,1
