"Sample_ID","lat_N","lon_E","Nutricline_1uM_Interp","Phosphate_surfBottle","Silicate_surfBottle","Nitrate_NitriteBottle","CTD_salinity","Temp_SST","Cruise","Metagenome_Sample_ID","Omega_P","Omega_N","Omega_Fe"
"P182016_051_nifH",-23.9,-103.0000167,188.05365,0.298,0.5,NA,36.3996,24,"P18","P182016_051_META",-0.674308051,1.191668685,0.268746218
"P182016_052_nifH",-25.00118333,-101.5006,198.9153433,0.205,0.4,0,36.2708,24.57,"P18","P182016_052_META",-0.679977,1.423678592,-0.243451525
"P182016_053_nifH",-26.00001667,-101.4999,180.2002576,0.208,0.3,0,36.1648,24.21,"P18","P182016_053_META",-0.670528828,1.214946225,-0.282186773
"P182016_054_nifH",-27.0009,-101.5004333,200.2088297,0.205,0.2,0,35.9644,23.8,"P18","P182016_054_META",-0.675580119,1.238249432,-0.180089079
"P182016_056_nifH",-29.09566667,-103.0063333,171.2989529,0.166,0.3,0.01,35.3441,23.1,"P18","P182016_056_META",-0.680513141,1.13201149,0.983116495
"P182016_057_nifH",-30.4999,-103.0002833,164.6199979,0.133,0.4,0,35.3146,22,"P18","P182016_057_META",-0.675965377,1.023657826,1.130509817
"P182016_058_nifH",-31.001,-102.9998333,151.925317,0.169,0.4,0,35.1301,22.8,"P18","P182016_058_META",-0.672744996,0.838449793,1.496347009
"P182016_059_nifH",-31.9999,-103.0000167,177.7290854,0.165,0.3,0.01,34.9346,21.6,"P18","P182016_059_META",-0.680787201,-0.093519002,2.564879681
"P182016_060_nifH",-33.00008333,-103.0000167,109.9433411,0.162,0.3,0.01,34.7216,21.6,"P18","P182016_060_META",-0.672964031,-0.712595058,2.67086513
"P182016_061_nifH",-34,-102.6656667,81.9147311,0.166,0.3,0.01,34.5758,21.3,"P18","P182016_061_META",-0.678416381,-1.158953965,3.14924951
"P182016_062_nifH",-36.0001,-102.9999,3.375129181,0.301,0.2,1.54,34.0647,19.7,"P18","P182016_062_META",-0.670533634,-1.223959293,7.919667478
"P182016_063_nifH",-34.50196667,-103.0001667,78.54545356,0.197,0.2,1.23,34.4055,21.1,"P18","P182016_063_META",-0.672021127,-1.226216806,2.36935685
"P182016_064_nifH",-37,-102.9999833,2.680017692,0.341,0.2,4.64,34.0537,19.6,"P18","P182016_064_META",-0.666548582,-1.098005209,3.106097711
"P182016_065_nifH",-38.00003333,-103.0000833,4.267779749,0.528,0.4,7.81,33.8736,18.1,"P18","P182016_065_META",-0.668439817,-1.062720224,4.36054358
"P182016_066_nifH",-38.50056667,-103.0008833,5.458527459,0.745,0.5,6.27,33.8634,16.7,"P18",NA,NA,NA,NA
"P182016_067_nifH",-39.99993333,-103.0007167,6.450096326,0.645,0.4,8.11,33.9344,16,"P18","P182016_067_META",-0.592231846,-0.71476069,3.98152744
"P182016_068_nifH",-40.9992,-102.9978167,3.770507123,0.779,0.6,9.11,33.9384,15.38,"P18","P182016_068_META",-0.661796371,-0.787666357,3.05231451
"P182016_069_nifH",-42.00006667,-103.0001833,3.670947344,0.943,0.9,10.82,33.9682,13.57,"P18","P182016_069_META",-0.676481233,-1.122503183,1.002974372
"P182016_070_nifH",-41.99978333,-102.9997833,3.670947344,0.943,0.9,9.11,33.9682,13,"P18","P182016_070_META",-0.671066297,-1.205549199,1.750024867
"P182016_071_nifH",-42.99978333,-102.9998167,2.678559808,0.966,0.9,11.32,33.9657,12.8,"P18","P182016_071_META",-0.657971681,-1.068835488,0.514213843
"P182016_072_nifH",-44.00008333,-103.0001667,5.554980197,0.976,0.9,12.1,33.9931,11.8,"P18","P182016_072_META",-0.666267818,-1.137430691,1.730779798
"P182016_073_nifH",-44.50031667,-103.0003667,3.074955031,0.964,0.8,12.32,34.0276,12.6,"P18","P182016_073_META",-0.669472442,-1.11077803,2.444810208
"P182016_074_nifH",-46.00021667,-103.0005833,3.867948895,1.031,1,14.73,34.0625,11.7,"P18","P182016_074_META",-0.659050944,-0.677962728,0.962774771
"P182016_075_nifH",-47.00011667,-103.0005333,3.074246,1.122,1.3,13.54,34.0959,11.8,"P18","P182016_075_META",-0.677125921,-1.062388461,1.444262067
"P182016_076_nifH",-47.99941667,-102.9994833,6.941142003,1.087,1.1,13.21,34.1092,11.1,"P18","P182016_076_META",-0.678835917,-0.767193046,0.976566705
"P182016_077_nifH",-48.99945,-102.9984167,7.138802676,1.087,1.1,13.84,34.1011,10.9,"P18","P182016_077_META",-0.653677405,-0.253828583,1.84792557
"P182016_078_nifH",-50.50028333,-102.9996333,3.767218277,1.071,0.2,13.77,34.1204,9.8,"P18",NA,NA,NA,NA
"P182016_079_nifH",-51.50038333,-102.9997833,4.064259888,1.033,0.2,14.28,34.1548,9.1,"P18","P182016_079_META",-0.652104894,-0.673642961,1.847948166
"P182016_080_nifH",-52.0004,-102.9989667,5.055303389,0.993,0.1,14.97,34.1536,9.2,"P18",NA,NA,NA,NA
"P182016_081_nifH",-52.9999,-103.0103667,7.532675923,1.082,0,15.1,34.1713,8.5,"P18",NA,NA,NA,NA
"P182016_082_nifH",-54.01611667,-102.9997833,2.973195311,1.077,0.2,15.36,34.1779,8.5,"P18",NA,NA,NA,NA
"P182016_083_nifH",-55.00148333,-102.9990167,3.270226899,1.081,0.4,15.55,34.1698,8.5,"P18",NA,NA,NA,NA
"P182016_084_nifH",-55.98648333,-102.9999167,6.242576699,1.11,0.5,17.93,34.1622,7.8,"P18",NA,NA,NA,NA
"P182016_085_nifH",-56.99981667,-103.00115,3.269666985,1.265,0.8,16.9,34.1335,7.3,"P18",NA,NA,NA,NA
"P182016_086_nifH",-58.00031667,-102.99975,4.260108086,1.239,0.6,19.72,34.1816,6.9,"P18",NA,NA,NA,NA
"P182016_087_nifH",-59.0003,-102.9998333,3.665378171,1.359,1.2,20.23,34.0682,6.21,"P18",NA,NA,NA,NA
"P182016_088_nifH",-60.00116667,-103.0010833,3.962247751,1.401,0.6,20.98,34.026,5.5,"P18",NA,NA,NA,NA
"P182016_089_nifH",-61,-103.0001667,4.952405931,1.404,0.1,21.97,33.9578,4.2,"P18",NA,NA,NA,NA
"P182016_090_nifH",-62.00048333,-102.9903833,3.76354767,1.367,0.4,24.34,33.9094,4,"P18",NA,NA,NA,NA
"P182016_091_nifH",-62.99986667,-102.9996,3.664230559,1.625,11.7,24.85,33.8433,3.2,"P18",NA,NA,NA,NA
"P182016_092_nifH",-63.99526667,-102.9990333,3.36688483,1.681,14.1,24.73,33.8477,3.5,"P18",NA,NA,NA,NA
"P182016_093_nifH",-64.50055,-103.0002,3.762848975,1.699,13.4,23.16,33.8584,3.2,"P18",NA,NA,NA,NA
"P182016_094_nifH",-65.00346667,-102.9986,4.059768512,1.388,6.5,23.98,33.7028,1.7,"P18",NA,NA,NA,NA
"P182016_095_nifH",-65.984,-103.0002,2.97036538,1.546,10.3,21.64,33.753,2.6,"P18",NA,NA,NA,NA
"P182016_096_nifH",-66.99733333,-102.9980167,3.861203299,1.317,9.6,22.1,33.6679,2.13,"P18",NA,NA,NA,NA
"P182016_097_nifH",-67.5011,-103.0205167,3.168067123,1.42,10.9,23.72,33.6596,2,"P18",NA,NA,NA,NA
"P182016_098_nifH",-67.99978333,-102.9996333,3.46495876,1.535,20.5,26.16,33.6084,1.5,"P18",NA,NA,NA,NA
"P182016_099_nifH",-68.50113333,-103.0266833,3.563843332,1.763,37.9,25.07,33.4565,1.5,"P18",NA,NA,NA,NA
"P182016_100_nifH",-69.0007,-103.0007,2.47482042,1.665,47.6,25.26,32.2259,-0.1,"P18",NA,NA,NA,NA
"P182016_101_nifH",-69.60713333,-102.9884,2.870700339,1.702,46.7,25.36,32.3792,-0.1,"P18",NA,NA,NA,NA
"P182016_102_nifH",-69.50786667,-103.0290667,1.880796626,1.733,49.8,24.92,32.3356,0.4,"P18",NA,NA,NA,NA
"P182016_103_nifH",-69.68731667,-102.0183167,2.573704251,1.637,41,25.16,32.4535,0.7,"P18",NA,NA,NA,NA
"P182016_104_nifH",-69.89843333,-100.6705667,2.573671885,1.655,45.8,24.76,32.499,0.3,"P18",NA,NA,NA,NA
"P182016_105_nifH",-70.00029333,-100.2411167,3.068586742,1.63,44.8,NA,32.3107,0.2,"P18",NA,NA,NA,NA
"SRR10759546",-32.0013,-169.9936,NA,NA,NA,NA,35.857,20.894,"PRJNA385736",NA,NA,NA,NA
"SRR10759547",-32.4948,-169.9904,NA,NA,NA,NA,35.815,20.016,"PRJNA385736",NA,NA,NA,NA
"SRR10759548",-32.9951,-170.0026,NA,NA,NA,NA,35.8066,19.872,"PRJNA385736",NA,NA,NA,NA
"SRR10759549",-33.5016,-170.0018,NA,NA,NA,NA,35.7313,19.252,"PRJNA385736",NA,NA,NA,NA
"SRR10759550",-33.9843,-169.9947,NA,NA,NA,NA,35.7083,19.156,"PRJNA385736",NA,NA,NA,NA
"SRR10759551",-34.5019,-170.0023,NA,NA,NA,NA,35.5474,18.533,"PRJNA385736",NA,NA,NA,NA
"SRR10759552",-35.0135,-169.9913,NA,NA,NA,NA,35.4966,18.215,"PRJNA385736",NA,NA,NA,NA
"SRR10759553",-35.334,-170.003,NA,NA,NA,NA,35.4808,18.127,"PRJNA385736",NA,NA,NA,NA
"SRR10759554",-62.4988,-169.9979,NA,NA,NA,NA,34.0585,0.694,"PRJNA385736",NA,NA,NA,NA
"SRR10759555",-35.6806,-170.0072,NA,NA,NA,NA,35.4458,18.026,"PRJNA385736",NA,NA,NA,NA
"SRR10759556",-36.007,-169.9949,NA,NA,NA,NA,35.5003,18.178,"PRJNA385736",NA,NA,NA,NA
"SRR10759557",-36.4507,-170.2936,NA,NA,NA,NA,35.4005,17.805,"PRJNA385736",NA,NA,NA,NA
"SRR10759558",-36.8754,-170.5984,NA,NA,NA,NA,35.2379,16.775,"PRJNA385736",NA,NA,NA,NA
"SRR10759559",-37.7601,-171.1973,NA,NA,NA,NA,35.2156,16.658,"PRJNA385736",NA,NA,NA,NA
"SRR10759560",-38.1902,-171.5002,NA,NA,NA,NA,35.3225,17.045,"PRJNA385736",NA,NA,NA,NA
"SRR10759561",-38.6346,-171.8062,NA,NA,NA,NA,35.3,16.774,"PRJNA385736",NA,NA,NA,NA
"SRR10759562",-39.0728,-172.1152,NA,NA,NA,NA,35.2753,16.581,"PRJNA385736",NA,NA,NA,NA
"SRR10759563",-39.5154,-172.4141,NA,NA,NA,NA,35.3019,16.22,"PRJNA385736",NA,NA,NA,NA
"SRR10759564",-39.9698,-172.7015,NA,NA,NA,NA,35.1807,15.63,"PRJNA385736",NA,NA,NA,NA
"SRR10759565",-63.0042,-170.0371,NA,NA,NA,NA,34.0777,0.401,"PRJNA385736",NA,NA,NA,NA
"SRR10759566",-40.3973,-173.022,NA,NA,NA,NA,35.1177,15.456,"PRJNA385736",NA,NA,NA,NA
"SRR10759567",-40.8355,-173.3296,NA,NA,NA,NA,35.0822,15.372,"PRJNA385736",NA,NA,NA,NA
"SRR10759568",-41.2727,-173.6521,NA,NA,NA,NA,35.1186,15.403,"PRJNA385736",NA,NA,NA,NA
"SRR10759569",-41.7277,-173.9514,NA,NA,NA,NA,35.1533,15.565,"PRJNA385736",NA,NA,NA,NA
"SRR10759570",-42.169,-174.2547,NA,NA,NA,NA,35.0879,15.277,"PRJNA385736",NA,NA,NA,NA
"SRR10759571",-42.3962,-174.409,NA,NA,NA,NA,35.1887,15.627,"PRJNA385736",NA,NA,NA,NA
"SRR10759572",-42.7517,-174.6462,NA,NA,NA,NA,35.045,14.283,"PRJNA385736",NA,NA,NA,NA
"SRR10759573",-42.9327,-174.7838,NA,NA,NA,NA,35.0567,14.362,"PRJNA385736",NA,NA,NA,NA
"SRR10759574",-44.15345,-173.9402,NA,NA,NA,NA,34.9,13.3675,"PRJNA385736",NA,NA,NA,NA
"SRR10759575",-44.3277,-173.7481,NA,NA,NA,NA,34.8,12.373,"PRJNA385736",NA,NA,NA,NA
"SRR10759576",-63.993,-170.0604,NA,NA,NA,NA,34.0909,0.106,"PRJNA385736",NA,NA,NA,NA
"SRR10759577",-44.5186,-173.5019,NA,NA,NA,NA,34.7109,12.638,"PRJNA385736",NA,NA,NA,NA
"SRR10759578",-44.8347,-173.1415,NA,NA,NA,NA,34.6603,12.509,"PRJNA385736",NA,NA,NA,NA
"SRR10759579",-45.1763,-172.7338,NA,NA,NA,NA,34.6544,12.421,"PRJNA385736",NA,NA,NA,NA
"SRR10759580",-46.3308,-171.3738,NA,NA,NA,NA,34.6752,11.793,"PRJNA385736",NA,NA,NA,NA
"SRR10759581",-46.7122,-170.9118,NA,NA,NA,NA,34.6794,11.497,"PRJNA385736",NA,NA,NA,NA
"SRR10759582",-47.1152,-170.4692,NA,NA,NA,NA,34.6693,11.464,"PRJNA385736",NA,NA,NA,NA
"SRR10759583",-47.488,-169.9835,NA,NA,NA,NA,34.62,11.677,"PRJNA385736",NA,NA,NA,NA
"SRR10759584",-47.9897,-169.9911,NA,NA,NA,NA,34.6177,11.461,"PRJNA385736",NA,NA,NA,NA
"SRR10759585",-48.5082,-170.0036,NA,NA,NA,NA,34.5393,10.632,"PRJNA385736",NA,NA,NA,NA
"SRR10759586",-48.9991,-170.0038,NA,NA,NA,NA,34.5009,10.318,"PRJNA385736",NA,NA,NA,NA
"SRR10759587",-64.5046,-169.9906,NA,NA,NA,NA,34.0691,-0.151,"PRJNA385736",NA,NA,NA,NA
"SRR10759588",-49.4921,-170.016,NA,NA,NA,NA,34.2934,9.087,"PRJNA385736",NA,NA,NA,NA
"SRR10759589",-50.0101,-169.9894,NA,NA,NA,NA,34.4568,10.398,"PRJNA385736",NA,NA,NA,NA
"SRR10759590",-50.503,-170.0178,NA,NA,NA,NA,34.3321,9.398,"PRJNA385736",NA,NA,NA,NA
"SRR10759591",-51.0004,-170.016,NA,NA,NA,NA,34.2711,7.921,"PRJNA385736",NA,NA,NA,NA
"SRR10759592",-51.4929,-170.0117,NA,NA,NA,NA,34.3417,8.522,"PRJNA385736",NA,NA,NA,NA
"SRR10759593",-52.0028,-170.0692,NA,NA,NA,NA,34.274,8.046,"PRJNA385736",NA,NA,NA,NA
"SRR10759594",-52.5031,-169.9822,NA,NA,NA,NA,34.2174,7.469,"PRJNA385736",NA,NA,NA,NA
"SRR10759595",-53.0035,-170.0136,NA,NA,NA,NA,34.1814,7.114,"PRJNA385736",NA,NA,NA,NA
"SRR10759596",-53.502,-169.9878,NA,NA,NA,NA,34.1847,7.033,"PRJNA385736",NA,NA,NA,NA
"SRR10759597",-53.9904,-169.9482,NA,NA,NA,NA,34.1753,6.846,"PRJNA385736",NA,NA,NA,NA
"SRR10759598",-64.9976,-169.9921,NA,NA,NA,NA,34.0861,-0.357,"PRJNA385736",NA,NA,NA,NA
"SRR10759599",-54.4982,-170.0027,NA,NA,NA,NA,34.1278,6.061,"PRJNA385736",NA,NA,NA,NA
"SRR10759600",-55.0001,-169.9911,NA,NA,NA,NA,33.9426,4.496,"PRJNA385736",NA,NA,NA,NA
"SRR10759601",-55.501,-169.9884,NA,NA,NA,NA,33.92,4.234,"PRJNA385736",NA,NA,NA,NA
"SRR10759602",-55.9861,-170.0183,NA,NA,NA,NA,33.9144,4.042,"PRJNA385736",NA,NA,NA,NA
"SRR10759603",-56.4931,-170.0081,NA,NA,NA,NA,33.9236,3.956,"PRJNA385736",NA,NA,NA,NA
"SRR10759604",-57.0086,-170.0007,NA,NA,NA,NA,33.9129,3.919,"PRJNA385736",NA,NA,NA,NA
"SRR10759605",-0.0042,-168.7368,NA,NA,NA,NA,35.2413,28.1,"PRJNA385736",NA,NA,NA,NA
"SRR10759606",-57.5065,-170.0058,NA,NA,NA,NA,33.9122,3.64,"PRJNA385736",NA,NA,NA,NA
"SRR10759607",-0.4966,-168.7438,NA,NA,NA,NA,35.3051,28.57,"PRJNA385736",NA,NA,NA,NA
"SRR10759608",-0.9991,-168.7493,NA,NA,NA,NA,35.2869,28.966,"PRJNA385736",NA,NA,NA,NA
"SRR10759609",-1.5004,-168.7497,NA,NA,NA,NA,35.2959,29.053,"PRJNA385736",NA,NA,NA,NA
"SRR10759610",-2.0011,-168.7501,NA,NA,NA,NA,35.3173,29.126,"PRJNA385736",NA,NA,NA,NA
"SRR10759611",-2.5006,-168.7509,NA,NA,NA,NA,34.9453,29.673,"PRJNA385736",NA,NA,NA,NA
"SRR10759612",-2.9995,-168.7514,NA,NA,NA,NA,34.839,29.93,"PRJNA385736",NA,NA,NA,NA
"SRR10759613",-3.5013,-168.7506,NA,NA,NA,NA,34.8213,29.962,"PRJNA385736",NA,NA,NA,NA
"SRR10759614",-3.9944,-168.7519,NA,NA,NA,NA,34.909,30.183,"PRJNA385736",NA,NA,NA,NA
"SRR10759615",-4.5003,-168.7502,NA,NA,NA,NA,34.849,30.258,"PRJNA385736",NA,NA,NA,NA
"SRR10759616",-4.9981,-168.7502,NA,NA,NA,NA,34.9776,30.373,"PRJNA385736",NA,NA,NA,NA
"SRR10759617",-57.9989,-170.006,NA,NA,NA,NA,33.8929,3.14,"PRJNA385736",NA,NA,NA,NA
"SRR10759618",-5.5023,-168.7504,NA,NA,NA,NA,34.9405,30.419,"PRJNA385736",NA,NA,NA,NA
"SRR10759619",-5.9991,-168.7513,NA,NA,NA,NA,34.8935,30.455,"PRJNA385736",NA,NA,NA,NA
"SRR10759620",-6.5003,-168.7491,NA,NA,NA,NA,34.7665,30.162,"PRJNA385736",NA,NA,NA,NA
"SRR10759621",-7.002,-168.7528,NA,NA,NA,NA,34.6489,30.075,"PRJNA385736",NA,NA,NA,NA
"SRR10759622",-7.4985,-168.7503,NA,NA,NA,NA,34.4971,29.971,"PRJNA385736",NA,NA,NA,NA
"SRR10759623",-8.0003,-168.6161,NA,NA,NA,NA,34.5568,30.138,"PRJNA385736",NA,NA,NA,NA
"SRR10759624",-8.4941,-168.7514,NA,NA,NA,NA,34.5117,29.977,"PRJNA385736",NA,NA,NA,NA
"SRR10759625",-8.9988,-168.8752,NA,NA,NA,NA,34.5249,29.924,"PRJNA385736",NA,NA,NA,NA
"SRR10759626",-15.0029,-170,NA,NA,NA,NA,35.0003,28.093,"PRJNA385736",NA,NA,NA,NA
"SRR10759627",-15.4963,-170.001,NA,NA,NA,NA,35.0554,27.826,"PRJNA385736",NA,NA,NA,NA
"SRR10759628",-16.0015,-170.0016,NA,NA,NA,NA,35.3934,27.443,"PRJNA385736",NA,NA,NA,NA
"SRR10759629",-16.5028,-170.0004,NA,NA,NA,NA,35.4394,27.127,"PRJNA385736",NA,NA,NA,NA
"SRR10759630",-17.0013,-170.0012,NA,NA,NA,NA,35.4458,26.57,"PRJNA385736",NA,NA,NA,NA
"SRR10759631",-17.4985,-170.001,NA,NA,NA,NA,35.433,26.722,"PRJNA385736",NA,NA,NA,NA
"SRR10759632",-17.9984,-170.0004,NA,NA,NA,NA,35.4683,26.505,"PRJNA385736",NA,NA,NA,NA
"SRR10759633",-18.5003,-170.0019,NA,NA,NA,NA,35.4822,26.195,"PRJNA385736",NA,NA,NA,NA
"SRR10759634",-19.0012,-170.059,NA,NA,NA,NA,35.7003,25.294,"PRJNA385736",NA,NA,NA,NA
"SRR10759635",-19.4953,-170.0026,NA,NA,NA,NA,35.6867,25.239,"PRJNA385736",NA,NA,NA,NA
"SRR10759636",-61.0057,-170.0017,NA,NA,NA,NA,33.9981,1.531,"PRJNA385736",NA,NA,NA,NA
"SRR10759637",-19.9981,-170.0022,NA,NA,NA,NA,35.6373,25.394,"PRJNA385736",NA,NA,NA,NA
"SRR10759638",-20.5032,-169.9991,NA,NA,NA,NA,35.5671,25.524,"PRJNA385736",NA,NA,NA,NA
"SRR10759639",-20.9973,-169.9991,NA,NA,NA,NA,35.6199,24.965,"PRJNA385736",NA,NA,NA,NA
"SRR10759640",-21.5003,-170.0001,NA,NA,NA,NA,35.6529,24.472,"PRJNA385736",NA,NA,NA,NA
"SRR10759641",-22.0016,-169.9999,NA,NA,NA,NA,35.6737,24.404,"PRJNA385736",NA,NA,NA,NA
"SRR10759642",-22.4992,-170.0001,NA,NA,NA,NA,35.6768,24.675,"PRJNA385736",NA,NA,NA,NA
"SRR10759643",-22.9949,-170.0004,NA,NA,NA,NA,35.6611,24.792,"PRJNA385736",NA,NA,NA,NA
"SRR10759644",-23.5035,-169.9982,NA,NA,NA,NA,35.6517,24.147,"PRJNA385736",NA,NA,NA,NA
"SRR10759645",-23.9956,-170.0036,NA,NA,NA,NA,35.7804,23.235,"PRJNA385736",NA,NA,NA,NA
"SRR10759646",-24.4994,-170.0022,NA,NA,NA,NA,35.756,23.192,"PRJNA385736",NA,NA,NA,NA
"SRR10759647",-61.492,-169.9923,NA,NA,NA,NA,34.039,1.441,"PRJNA385736",NA,NA,NA,NA
"SRR10759648",-24.993,-170.004,NA,NA,NA,NA,35.7152,23.211,"PRJNA385736",NA,NA,NA,NA
"SRR10759649",-25.4911,-170.0026,NA,NA,NA,NA,35.6878,23.481,"PRJNA385736",NA,NA,NA,NA
"SRR10759650",-25.9835,-169.9958,NA,NA,NA,NA,35.6918,23.41,"PRJNA385736",NA,NA,NA,NA
"SRR10759651",-26.4806,-169.9965,NA,NA,NA,NA,35.8731,21.938,"PRJNA385736",NA,NA,NA,NA
"SRR10759652",-27.266,-169.9974,NA,NA,NA,NA,35.6,22.051,"PRJNA385736",NA,NA,NA,NA
"SRR10759653",-28.5012,-169.9972,NA,NA,NA,NA,35.8557,22.07,"PRJNA385736",NA,NA,NA,NA
"SRR10759654",-28.9991,-169.9838,NA,NA,NA,NA,35.8401,22.153,"PRJNA385736",NA,NA,NA,NA
"SRR10759655",-29.499,-169.9957,NA,NA,NA,NA,35.8747,21.374,"PRJNA385736",NA,NA,NA,NA
"SRR10759656",-29.9597,-169.9798,NA,NA,NA,NA,35.878,21.004,"PRJNA385736",NA,NA,NA,NA
"SRR10759657",-30.5042,-169.9937,NA,NA,NA,NA,35.8744,21.414,"PRJNA385736",NA,NA,NA,NA
"SRR10759658",-62.0027,-169.9948,NA,NA,NA,NA,34.07,0.878,"PRJNA385736",NA,NA,NA,NA
"SRR10759659",-31.0006,-169.9959,NA,NA,NA,NA,35.8754,21.133,"PRJNA385736",NA,NA,NA,NA
"SRR10759660",-31.4895,-169.9788,NA,NA,NA,NA,35.85,21.294,"PRJNA385736",NA,NA,NA,NA
"SRR10759661",-9.499,-168.9992,NA,NA,NA,NA,34.5933,29.978,"PRJNA385736",NA,NA,NA,NA
"SRR10759662",-9.9236,-169.6302,NA,NA,NA,NA,34.5032,29.821,"PRJNA385736",NA,NA,NA,NA
"SRR10759663",-58.9972,-170.0005,NA,NA,NA,NA,33.892,2.519,"PRJNA385736",NA,NA,NA,NA
"SRR10759664",-10.4981,-169.9985,NA,NA,NA,NA,34.5534,29.766,"PRJNA385736",NA,NA,NA,NA
"SRR10759665",-10.9975,-169.9994,NA,NA,NA,NA,34.6941,29.657,"PRJNA385736",NA,NA,NA,NA
"SRR10759666",-11.4959,-169.9992,NA,NA,NA,NA,34.7096,29.5,"PRJNA385736",NA,NA,NA,NA
"SRR10759667",-11.9945,-170.0024,NA,NA,NA,NA,34.6818,29.334,"PRJNA385736",NA,NA,NA,NA
"SRR10759668",-12.498,-169.999,NA,NA,NA,NA,34.7528,29.296,"PRJNA385736",NA,NA,NA,NA
"SRR10759669",-12.9975,-169.9982,NA,NA,NA,NA,34.8744,29.278,"PRJNA385736",NA,NA,NA,NA
"SRR10759670",-13.5033,-170.0026,NA,NA,NA,NA,34.9768,28.995,"PRJNA385736",NA,NA,NA,NA
"SRR10759671",-13.969,-169.9977,NA,NA,NA,NA,34.9422,28.728,"PRJNA385736",NA,NA,NA,NA
"SRR10759672",-14.2799,-169.996,NA,NA,NA,NA,34.9752,28.664,"PRJNA385736",NA,NA,NA,NA
"SRR10759673",-14.6644,-169.9982,NA,NA,NA,NA,34.9787,28.405,"PRJNA385736",NA,NA,NA,NA
"SRR10759674",-60.0008,-170.0208,NA,NA,NA,NA,33.9219,2.255,"PRJNA385736",NA,NA,NA,NA
"SRR10759675",-65.6647,-170.0488,NA,NA,NA,NA,34.0655,-1.3,"PRJNA385736",NA,NA,NA,NA
"SRR10759676",-66.333,-169.9982,NA,NA,NA,NA,34.0868,-1.504,"PRJNA385736",NA,NA,NA,NA
"SRR3898628",22.7,-158.1,NA,NA,NA,NA,NA,NA,"PRJNA328516",NA,NA,NA,NA
"SRR3898629",22.7,-158.1,NA,NA,NA,NA,NA,NA,"PRJNA328516",NA,NA,NA,NA
"SRR3898631",22.7,-158.1,NA,NA,NA,NA,NA,NA,"PRJNA328516",NA,NA,NA,NA
"SRR3898633",22.7,-158.1,NA,NA,NA,NA,NA,NA,"PRJNA328516",NA,NA,NA,NA
"SRR3898639",22.7,-158.1,NA,NA,NA,NA,NA,NA,"PRJNA328516",NA,NA,NA,NA
"SRR3898643",37.87,-123.06,NA,NA,NA,NA,NA,NA,"PRJNA328516",NA,NA,NA,NA
"SRR3898649",41.97,-124.4,NA,NA,NA,NA,NA,NA,"PRJNA328516",NA,NA,NA,NA
"SRR3898651",-20.08,-70.8,NA,NA,NA,NA,NA,NA,"PRJNA328516",NA,NA,NA,NA
"SRR3898654",-21.18,-76.57,NA,NA,NA,NA,NA,NA,"PRJNA328516",NA,NA,NA,NA
"SRR3898656",-22.26,-82.35,NA,NA,NA,NA,NA,NA,"PRJNA328516",NA,NA,NA,NA
"SRR3898657",-22.26,-82.35,NA,NA,NA,NA,NA,NA,"PRJNA328516",NA,NA,NA,NA
"SRR3898659",-23.46,-88.76,NA,NA,NA,NA,NA,NA,"PRJNA328516",NA,NA,NA,NA
"SRR3898664",-25.55,-100.14,NA,NA,NA,NA,NA,NA,"PRJNA328516",NA,NA,NA,NA
"SRR3898668",-26.25,-103.96,NA,NA,NA,NA,NA,NA,"PRJNA328516",NA,NA,NA,NA
"SRR3898673",22.7,-158.1,NA,NA,NA,NA,NA,NA,"PRJNA328516",NA,NA,NA,NA
"SRR3898674",22.7,-158.1,NA,NA,NA,NA,NA,NA,"PRJNA328516",NA,NA,NA,NA
"SRR3898675",22.7,-158.1,NA,NA,NA,NA,NA,NA,"PRJNA328516",NA,NA,NA,NA
